"ID","SITE_ID","latitude","longitude","StartYr","EndYr","speciesCategory","species","Status","LEASE_TYPE","equipment","Source_of_Stock","BATHY","X010029_20130824","X010029_20140115","X010029_20140304","X010029_20140507","X010029_20140608","X010029_20140827","X010029_20140912","X010029_20140928","X010029_20141030","X010029_20150307","X010029_20150713","X010029_20150729","X010029_20150814","X010029_20150915","X010029_20151220","X011029_20160823","X011030_20130714","X011030_20130730","X011030_20130815","X011030_20131002","X011030_20131018","X011030_20140327","X011030_20140412","X011030_20140530","X011030_20140919","X011030_20150415","X011030_20150906","X011030_20151008","X011030_20151109","X011030_20151125","X011030_20160128","X011030_20160417","X011030_20160620","X011030_20160706","X011030_20160722","X011030_20160823"
330,"REGO314",44.40248,-68.7026,2014,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","A","L","Soft mesh bags, free planting on bottom, and bottom antipredator netting","Muscongus Bay Aquaculture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,"REY08",44.44288,-68.7244,2008,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","Floating trays & overwintering cages","Wild",-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,"RMCP117",43.971025,-69.575272,2017,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis);Sea Scallop (Placopecten magellanicus)","A","L","shellfish rafts, associated predator nets and spat collectors, shellfish tray racks and over wintering cages","American oyster: Muscongus Bay Aquaculture, European oyster: Muscongus Bay Aquaculture , sea scallop: Marsden Brewer and The Maine Mariculture Company, LLC",-2.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,"RMCP217",43.971053,-69.575144,2017,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis);Sea Scallop (Placopecten magellanicus)","A","L","shellfish rafts, associated predator nets and spat collectors, shellfish tray racks and over wintering cages","American oyster: Muscongus Bay Aquaculture, European oyster: Muscongus Bay Aquaculture , sea scallop (Placopecten magellanicus): Marsden Brewer and The Maine Mariculture Company, LLC",-2.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"RSMI316",44.44925,-68.3458,2016,2017,"ShellFish","Blue Mussels (Mytilus edulis)","A","L","collecting mussel seed on ropes","Wild",-1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,"RSMI416",44.44953,-68.3457,2016,2017,"ShellFish","Blue Mussels (Mytilus edulis)","A","L","collecting mussel seed on ropes","Wild",-1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,"RVAC116",43.87619,-69.8913,2016,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays","Muscongus Bay Aquaculture",-1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,7.36,NA,NA,22.34,21.53
337,"RVAC216",43.87266,-69.8925,2016,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays","Muscongus Bay Aquaculture",-0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,7.36,NA,18.04,21.98,21.16
338,"RVAC316",43.87619,-69.8911,2016,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays","Muscongus Bay Aquaculture",-1.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,7.36,NA,NA,22.34,21.53
339,"RVAC416",43.87619,-69.8912,2016,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays","Muscongus Bay Aquaculture",-1.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,7.36,NA,NA,22.34,21.53
340,"SATW117",43.787522,-69.803064,2017,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","shellfish tray racks and overwintering cages, soft bags, semi rigid bags, and/or floating trays","Mook Sea Farm",-0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,"SATW217",43.787506,-69.803028,2017,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","shellfish tray racks and overwintering cages, soft bags, semi rigid bags, and/or floating trays","Mook Sea Farm",-0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,"SATW317",43.787506,-69.802922,2017,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","shellfish tray racks and overwintering cages, soft bags, semi rigid bags, and/or floating trays","Mook Sea Farm",-0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,"SATW417",43.787506,-69.802956,2017,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","shellfish tray racks and overwintering cages, soft bags, semi rigid bags, and/or floating trays","Mook Sea Farm",-0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,"SBEL116",43.84583,-69.6292,2016,2017,"SeaVeg, Urchin","Alaria Kelp (Alaria esculenta);C. crispus;Green Sea Urchin (S. droebachiensis);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","A","L","lantern nets and/or pearl nets; marine algae","Green sea urchin: CCAR, Marine algae (various): CCAR, Ocean Approved LLC, or Maine Fresh Sea Farms",-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.04,6.81,17.19,18.67,20.55,19.44
345,"SBEL217",43.97708,-69.57089,2017,2017,"ShellFish, SeaVeg, Urchin","Alaria Kelp (Alaria esculenta);American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis);C. crispus;European Oyster (Ostrea edulis);Green Sea Urchin (S. droebachiensis);Horsetail Kelp (Laminaria digitata);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","A","L","shellfish rafts, shellfish tray racks, overwintering cages, soft bags, semirigid bags and/or floating trays, latern nets and/or pearl nets, marine algae gear","European oyster, American oyster, and sea scallop: Muscongus Bay Aquaculture, Mook Sea Farms, or wild, Green sea urchin: CCAR, Marine algae (various): CCAR, Ocean Approved LLC, or Maine Fresh Sea Farms, blue mussel: wild",-6.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,"SBER117",43.76002,-70.1808,2017,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","shellfish tray racks and overwintering cages, soft bags, semi-rigid bags, and/or floating trays","Mark Green - Basket Island Oyster - LPA Health Zone 5",-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,"SCAN116",43.81661,-69.908,2016,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","shellfish tray racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays","Muscongus Bay Aquaculture",-1.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64,7.53,NA,NA,NA,22.72
348,"SEW210",43.7351,-69.8479,2010,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","A","L","OysterGro cages, floating trays","Mook Sea Farm and Muscongus Bay for virginicus, wild seed and Prof Beals for edulis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.63,NA,NA,17.68,15.01,1.5,16.02,14.5,15.38,17.09,NA,15.15,10.49,6.37,NA,NA,NA,NA,NA,NA
349,"SEW313",43.73692,-69.8472,2013,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","A","L","Upweller & oyster cages with bags","Mook Sea Farm and Muscongus Bay for virginicus, wild seed and Prof Beals for edulis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,"SEW413",43.72715,-69.8495,2013,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","A","L","Oyster cages and bags","Mook Sea Farm and Muscongus Bay for virginicus, wild seed and Prof Beals for edulis",-0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.12,27.98,22.25,17.18,15.41,0.96,13.57,13.51,15.38,17.57,23.91,15.18,10.36,5.35,2.73,7.54,17.98,19.11,21.63,21.92
351,"SEW515",43.73721,-69.8461,2015,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","A","L","Tray racks, soft mesh bags, and moorings.","Mook Sea Farm and Muscongus Bay for virginicus, wild seed and Prof Beals for edulis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.43,24.98,15.63,10.5,5.83,2.7,NA,NA,NA,NA,NA
352,"SHAW114",43.90967,-69.5674,2014,2017,"ShellFish","Blue Mussels (Mytilus edulis)","A","L","Shellfish raft","Wild Stock",-13.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.53,NA,NA,NA,NA,NA,0.96,9.31,11.93,14.86,10.19,21.2,14.48,10.92,6.51,2.69,7.64,16.03,NA,20.41,20.04
353,"SHAW214",43.90967,-69.5675,2014,2017,"ShellFish, SeaVeg","Blue Mussels (Mytilus edulis);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","A","L","Shellfish raft","Sugar kelp, blue mussel, and sea scallop: wild stock",-13.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.53,NA,NA,NA,NA,NA,0.96,9.31,11.93,14.86,10.19,21.2,14.48,10.92,6.51,2.69,7.64,16.03,NA,20.41,20.04
354,"SIM312",43.91042,-69.8697,2012,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","Upwellers (2)","Muscongus Bay Aquaculture",-0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09,NA,NA,NA,NA,NA,NA,NA,NA,-0.85,NA,NA,NA,NA,NA
355,"SIM412",43.91036,-69.8697,2012,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","Upwellers (2)","Muscongus Bay Aquaculture",-0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09,NA,NA,NA,NA,NA,NA,NA,NA,-0.85,NA,NA,NA,NA,NA
356,"SMAC117",43.79969,-69.745757,2017,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","shellfish tray racks and overwintering cages, soft bags, semi rigid bags, and/or floating trays","Mook Sea Farm (207) 563-1456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,"SMAR116",42.98822,-70.62085,2016,2017,"SeaVeg","Dulse (P. palmata);Fucus;Gracilaria;Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina);Ulva","A","L","Ropes submerged long line with dead weight","Sarah Redmond of Maine Sea Grant and Ocean Approved in Portland, Maine",-14.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,"SMIT116",44.25309,-68.25622,2016,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","shellfish tray racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays","Muscongus Bay Aquaculture",-0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,"SZIM117",43.98941667,-69.55113056,2017,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","shellfish tray racks and overwintering cages","Mook Sea Farm",-9.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,"TEWA117",43.747253,-69.811458,2017,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","shellfish tray racks and overwintering cages, soft bags, semi rigid bags, and/or floating trays","Mook Sea Farm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,"TEWA217",43.747269,-69.811492,2017,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","shellfish tray racks and overwintering cages, soft bags, semi rigid bags, and/or floating trays","Mook Sea Farm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,"TEWA317",43.747286,-69.811519,2017,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","shellfish tray racks and overwintering cages, soft bags, semi rigid bags, and/or floating trays","Mook Sea Farm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,"TEWA417",43.747303,-69.81155,2017,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","shellfish tray racks and overwintering cages, soft bags, semi rigid bags, and/or floating trays","Mook Sea Farm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,"TGUT117",43.558495,-70.219106,2017,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","shellfish tray racks and overwintering cages, soft bags, semi rigid bags, and or floating trays","Muscongus Bay Aquaculture",-6.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,"THOW315",43.10159,-70.7679,2015,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","Shellfish tray racks and over wintering cages, soft mesh bags, and moorings","Muscongus Bay Aquaculture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,"THOW415",43.10156,-70.768,2015,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","Shellfish tray racks and over wintering cages, soft mesh bags, and moorings","Muscongus Bay Aquaculture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,"THOW515",43.10151,-70.768,2015,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","Shellfish tray racks and over wintering cages, soft mesh bags, and moorings","Muscongus Bay Aquaculture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,"THOW615",43.10147,-70.7681,2015,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","Shellfish tray racks and over wintering cages, soft mesh bags, and moorings","Muscongus Bay Aquaculture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,"TOLS116",43.70418,-70.2089,2016,2017,"SeaVeg","Alaria Kelp (Alaria esculenta);Dulse (P. palmata);Fucus;Sugar Kelp (Laminaria saccharina)","A","L","marine algae gear","UNE Biddeford Campus Marine Science Center Phone; 207-602-2440",-6.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19,5.87,NA,18.38,20.92,18.89
370,"TOLS216",43.70411667,-70.20751667,2016,2017,"SeaVeg","Alaria Kelp (Alaria esculenta);Dulse (P. palmata);Fucus;Sugar Kelp (Laminaria saccharina)","A","L","marine algae gear","UNE Biddeford Campus Marine Science Center Phone; 207-602-2440",-7.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19,5.82,NA,18.45,21.06,18.99
371,"TOLS316",43.70476667,-70.18945,2016,2017,"SeaVeg","Alaria Kelp (Alaria esculenta);Dulse (P. palmata);Fucus;Sugar Kelp (Laminaria saccharina)","A","L","marine algae gear","UNE Biddeford Campus Marine Science Center Phone; 207-602-2440",-12.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,5.48,NA,15.97,NA,19.19
372,"TOLS416",43.70468333,-70.18945,2016,2017,"SeaVeg","Alaria Kelp (Alaria esculenta);Dulse (P. palmata);Fucus;Sugar Kelp (Laminaria saccharina)","A","L","marine algae gear","UNE Biddeford Campus Marine Science Center Phone; 207-602-2440",-12.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.91,5.48,NA,16.12,NA,19.19
373,"TPEA114",44.3938,-68.6874,2014,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","Upweller","Mook Sea Farms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,"TWIL117",44.08098333,-68.65705,2017,2017,"SeaVeg","C. crispus;Horsetail Kelp (Laminaria digitata);Porphyra;Sugar Kelp (Laminaria saccharina)","A","L","marine algae","Ocean Approved",-13.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,"TWIL217",44.0817278,-68.638925,2017,2017,"SeaVeg","C. crispus;Horsetail Kelp (Laminaria digitata);Porphyra;Sugar Kelp (Laminaria saccharina)","A","L","marine algae","Ocean Approved",-7.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"VDOY117",44.349064,-68.42607,2017,2017,"ShellFish, Urchin","American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis);Green Sea Urchin (S. droebachiensis);Hard Clam/Quahog (Mercenaria mercenaria);Razor Clams (Ensis directus);Sea Scallop (Placopecten magellanicus);Soft-shelled Clam (Mya arenaria)","A","L","shellfish rafts, associated predator nets and spat collectors, shellfish tray racks and overwintering cages, soft bags, semi rigid bags, and/or floating trays, bottom anti-predator netting","blue mussel: wild collection in area 3, hard clam: DEI, soft-shelled clams: DEI, razor clam: DEI,  American/eastern oyster: Little Island Oyster, Bagaduce Oyster, and Evan Young, sea scallop: Wild, green sea urchin: wild, CCAR",-0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,"WCRE116",43.78028,-69.898,2016,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","soft bags, semi rigid bags, and/or floating trays, and bottom culture","Muscongus Bay Aquaculture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,"WHIS112",43.71767,-70.1253,2012,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","Oyster cages (6)","Mook Sea Farms",-0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.56,15.3,1.12,16.03,NA,14.64,16.57,23.96,15.1,10.68,5.24,1.15,NA,NA,NA,NA,NA
379,"WHIS213",43.7193,-70.1281,2013,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","Oyster cages and bags","Mook Sea Farms",-1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.32,23.23,19.84,17.03,14.67,1.86,12.3,13.48,15.3,13.19,21.99,14.94,11.15,7.07,2.52,NA,NA,19.33,NA,20.43
380,"WHIS416",43.71918,-70.1288,2016,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","shellfish tray racks and over wintering cages","Mook Sea Farms",-2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58,NA,NA,19.94,NA,21.05
381,"YENT111",43.85713,-69.6642,2011,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","Floating trays","Muscongus Bay Aquaculture and Mook Sea farm",-2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.07,23.29,20.13,17.84,14.55,1.21,16.66,12.92,14,15.38,22.49,14.25,10.46,4.84,3.12,NA,NA,NA,NA,NA
382,"YENT214",43.86272,-69.672,2014,2017,"ShellFish","Blue Mussels (Mytilus edulis)","A","L","Longlines and dropper lines","Downeast Institute",-4.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.77,NA,NA,NA,NA,NA,1.22,8.05,10.81,12.77,8.93,17.88,13.43,10.4,6.42,4.29,6.72,NA,16.09,19.51,17.75
383,"YOU112",44.35583,-68.5671,2012,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","A","L","Upweller (one upweller 20' x 32' on two LPA license sites, YOU112 and YOU212)","Muscongus Bay Aquaculture, Mook Sea Farms",NA,NA,2.88,NA,17.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384,"YOU212",44.35583,-68.5671,2012,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","A","L","Upweller (one upweller 20' x 32' on two LPA license sites, YOU112 and YOU212)","Muscongus Bay Aquaculture, Mook Sea Farms",NA,NA,2.88,NA,17.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,"YOU315",44.35423,-68.5688,2015,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","Shellfish tray racks and soft mesh bags","Muscongus Bay Aquaculture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,"YOU415",44.35367,-68.5698,2015,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","A","L","Shellfish tray racks and soft mesh bags","Muscongus Bay Aquaculture",-4.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,"YTHO117",44.048588,-68.834187,2017,2017,"SeaVeg","Sugar Kelp (Laminaria saccharina)","A","L","marine algae gear","Herring Gut Learning Center",-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
