"ID","SITE_ID","latitude","longitude","StartYr","EndYr","Month","species","speciesCategory","equipment","SST","SST_StdDev","BATHY"
865,"MELA115",43.96924,-69.5665,2015,2017,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft mesh bags, tray racks, and moorings.",21.55,0.45,-2.13
866,"MELA115",43.96924,-69.5665,2015,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft mesh bags, tray racks, and moorings.",0.4,NA,-2.13
867,"MELA115",43.96924,-69.5665,2015,2017,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft mesh bags, tray racks, and moorings.",21.76,NA,-2.13
868,"MELA115",43.96924,-69.5665,2015,2017,"Nov","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft mesh bags, tray racks, and moorings.",7.79,4.16,-2.13
869,"MELA115",43.96924,-69.5665,2015,2017,"Oct","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft mesh bags, tray racks, and moorings.",14.87,NA,-2.13
870,"MELA115",43.96924,-69.5665,2015,2017,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft mesh bags, tray racks, and moorings.",23.83,NA,-2.13
871,"MELA215",43.96916,-69.5667,2015,2017,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft mesh bags, tray racks, and moorings.",9.28,1.46,-2.18
872,"MELA215",43.96916,-69.5667,2015,2017,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft mesh bags, tray racks, and moorings.",21.52,0.45,-2.18
873,"MELA215",43.96916,-69.5667,2015,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft mesh bags, tray racks, and moorings.",0.52,NA,-2.18
874,"MELA215",43.96916,-69.5667,2015,2017,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft mesh bags, tray racks, and moorings.",21.73,NA,-2.18
875,"MELA215",43.96916,-69.5667,2015,2017,"Jun","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft mesh bags, tray racks, and moorings.",17.32,NA,-2.18
876,"MELA215",43.96916,-69.5667,2015,2017,"Nov","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft mesh bags, tray racks, and moorings.",7.81,4.14,-2.18
877,"MELA215",43.96916,-69.5667,2015,2017,"Oct","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft mesh bags, tray racks, and moorings.",14.82,NA,-2.18
878,"MELA215",43.96916,-69.5667,2015,2017,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft mesh bags, tray racks, and moorings.",23.78,NA,-2.18
879,"MFIS116",43.81224,-69.9915,2016,2017,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and or floating trays",6.09,NA,-6.26
880,"MFIS116",43.81224,-69.9915,2016,2017,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and or floating trays",19.9,NA,-6.26
881,"MFIS116",43.81224,-69.9915,2016,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and or floating trays",0.66,NA,-6.26
882,"MFIS116",43.81224,-69.9915,2016,2017,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and or floating trays",20.51,2.39,-6.26
883,"MFOR115",44.42059,-68.4881,2015,2016,"Aug","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear (submerged longlines) and moorings.",20.57,0.89,-11.43
884,"MFOR115",44.42059,-68.4881,2015,2016,"Dec","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear (submerged longlines) and moorings.",7.26,NA,-11.43
885,"MFOR115",44.42059,-68.4881,2015,2016,"Jul","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear (submerged longlines) and moorings.",20.52,2.65,-11.43
886,"MFOR115",44.42059,-68.4881,2015,2016,"Mar","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear (submerged longlines) and moorings.",0.08,NA,-11.43
887,"MFOR115",44.42059,-68.4881,2015,2016,"Sep","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear (submerged longlines) and moorings.",18.35,NA,-11.43
888,"MMCC416",44.006767,-69.164967,2016,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and or floating trays",-1.85,NA,NA
889,"MMCC416",44.006767,-69.164967,2016,2017,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and or floating trays",21.15,NA,NA
890,"MNEW116",43.9299,-69.5757,2016,2017,"Apr","Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae",7.93,NA,-3.15
891,"MNEW116",43.9299,-69.5757,2016,2017,"Aug","Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae",21.65,0.52,-3.15
892,"MNEW116",43.9299,-69.5757,2016,2017,"Jan","Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae",2.61,NA,-3.15
893,"MNEW116",43.9299,-69.5757,2016,2017,"Jul","Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae",21.45,NA,-3.15
894,"MNEW216",43.92953,-69.5768,2016,2017,"Apr","Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae",7.8,NA,-4.98
895,"MNEW216",43.92953,-69.5768,2016,2017,"Aug","Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae",21.8,0.54,-4.98
896,"MNEW216",43.92953,-69.5768,2016,2017,"Jan","Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae",2.73,NA,-4.98
897,"MNEW216",43.92953,-69.5768,2016,2017,"Jul","Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae",21.35,NA,-4.98
898,"MORS114",43.87081,-69.8985,2014,2017,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Floating trays and overwintering cages.",12.25,4,-0.77
899,"MORS114",43.87081,-69.8985,2014,2017,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Floating trays and overwintering cages.",21.3,NA,-0.77
900,"MORS114",43.87081,-69.8985,2014,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Floating trays and overwintering cages.",0.45,NA,-0.77
901,"MORS114",43.87081,-69.8985,2014,2017,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Floating trays and overwintering cages.",22.29,NA,-0.77
902,"MORS114",43.87081,-69.8985,2014,2017,"Mar","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Floating trays and overwintering cages.",1.27,NA,-0.77
903,"MORS114",43.87081,-69.8985,2014,2017,"May","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Floating trays and overwintering cages.",13.76,NA,-0.77
904,"MORS114",43.87081,-69.8985,2014,2017,"Nov","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Floating trays and overwintering cages.",7.58,4.29,-0.77
905,"MORS114",43.87081,-69.8985,2014,2017,"Oct","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Floating trays and overwintering cages.",14.57,NA,-0.77
906,"MORS114",43.87081,-69.8985,2014,2017,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Floating trays and overwintering cages.",19.59,5.59,-0.77
907,"MORS216",43.87082,-69.8985,2016,2017,"Apr","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);European Oyster (Ostrea edulis);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and over wintering cages; soft bags, semi rivgid bags, and/or floating trays",7.7,NA,-0.77
908,"MORS216",43.87082,-69.8985,2016,2017,"Aug","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);European Oyster (Ostrea edulis);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and over wintering cages; soft bags, semi rivgid bags, and/or floating trays",21.3,NA,-0.77
909,"MORS216",43.87082,-69.8985,2016,2017,"Jan","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);European Oyster (Ostrea edulis);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and over wintering cages; soft bags, semi rivgid bags, and/or floating trays",0.45,NA,-0.77
910,"MORS216",43.87082,-69.8985,2016,2017,"Jul","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);European Oyster (Ostrea edulis);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and over wintering cages; soft bags, semi rivgid bags, and/or floating trays",22.29,NA,-0.77
911,"MOZE114",44.00675,-69.541,2014,2017,"Apr","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",10.82,2.46,-1.66
912,"MOZE114",44.00675,-69.541,2014,2017,"Aug","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",22.93,0.61,-1.66
913,"MOZE114",44.00675,-69.541,2014,2017,"Jan","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",0.06,NA,-1.66
914,"MOZE114",44.00675,-69.541,2014,2017,"Jul","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",22.57,NA,-1.66
915,"MOZE114",44.00675,-69.541,2014,2017,"Jun","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",18.05,NA,-1.66
916,"MOZE114",44.00675,-69.541,2014,2017,"Mar","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",0.58,NA,-1.66
917,"MOZE114",44.00675,-69.541,2014,2017,"May","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",14.24,NA,-1.66
918,"MOZE114",44.00675,-69.541,2014,2017,"Nov","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",6.6,5.33,-1.66
919,"MOZE114",44.00675,-69.541,2014,2017,"Oct","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",14.97,NA,-1.66
920,"MOZE114",44.00675,-69.541,2014,2017,"Sep","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",20.24,5.17,-1.66
921,"MOZE214",44.00817,-69.5421,2014,2017,"Apr","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",10.8,2.43,-0.92
922,"MOZE214",44.00817,-69.5421,2014,2017,"Aug","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",22.78,0.58,-0.92
923,"MOZE214",44.00817,-69.5421,2014,2017,"Jan","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",0.33,NA,-0.92
924,"MOZE214",44.00817,-69.5421,2014,2017,"Jul","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",22.63,NA,-0.92
925,"MOZE214",44.00817,-69.5421,2014,2017,"Jun","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",18.33,NA,-0.92
926,"MOZE214",44.00817,-69.5421,2014,2017,"Mar","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",0.63,NA,-0.92
927,"MOZE214",44.00817,-69.5421,2014,2017,"May","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",14.19,NA,-0.92
928,"MOZE214",44.00817,-69.5421,2014,2017,"Nov","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",6.72,4.91,-0.92
929,"MOZE214",44.00817,-69.5421,2014,2017,"Oct","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",14.98,NA,-0.92
930,"MOZE214",44.00817,-69.5421,2014,2017,"Sep","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",20.18,4.92,-0.92
931,"MOZE314",44.00817,-69.5398,2014,2017,"Apr","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",10.64,2.22,-1.47
932,"MOZE314",44.00817,-69.5398,2014,2017,"Aug","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",22.8,0.59,-1.47
933,"MOZE314",44.00817,-69.5398,2014,2017,"Jan","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",0.24,NA,-1.47
934,"MOZE314",44.00817,-69.5398,2014,2017,"Jul","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",22.48,NA,-1.47
935,"MOZE314",44.00817,-69.5398,2014,2017,"Jun","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",18.22,NA,-1.47
936,"MOZE314",44.00817,-69.5398,2014,2017,"Mar","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",0.64,NA,-1.47
937,"MOZE314",44.00817,-69.5398,2014,2017,"May","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",14.24,NA,-1.47
938,"MOZE314",44.00817,-69.5398,2014,2017,"Nov","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",7.02,4.79,-1.47
939,"MOZE314",44.00817,-69.5398,2014,2017,"Oct","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",14.97,NA,-1.47
940,"MOZE314",44.00817,-69.5398,2014,2017,"Sep","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",20.31,5.16,-1.47
941,"MOZE414",44.00747,-69.541,2014,2017,"Apr","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",10.73,2.42,-1.18
942,"MOZE414",44.00747,-69.541,2014,2017,"Aug","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",22.76,0.58,-1.18
943,"MOZE414",44.00747,-69.541,2014,2017,"Jan","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",0.15,NA,-1.18
944,"MOZE414",44.00747,-69.541,2014,2017,"Jul","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",22.42,NA,-1.18
945,"MOZE414",44.00747,-69.541,2014,2017,"Jun","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",18.11,NA,-1.18
946,"MOZE414",44.00747,-69.541,2014,2017,"Mar","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",0.66,NA,-1.18
947,"MOZE414",44.00747,-69.541,2014,2017,"May","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",14.19,NA,-1.18
948,"MOZE414",44.00747,-69.541,2014,2017,"Nov","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",6.75,5.14,-1.18
949,"MOZE414",44.00747,-69.541,2014,2017,"Oct","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",15.08,NA,-1.18
950,"MOZE414",44.00747,-69.541,2014,2017,"Sep","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish tray racks and soft mesh bags.",20.23,5.07,-1.18
951,"MSTE116",44.01455,-69.5485,2016,2017,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages",9.15,NA,-0.5
952,"MSTE116",44.01455,-69.5485,2016,2017,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages",24.11,0.7,-0.5
