"SITE_ID","LSAT8_PPPRRR","DATE","SST","latitude","longitude","StartYr","EndYr","species","speciesCategory","BATHY","Datef","Month"
"SWEN214",11030,20151125,2.44,44.02577,-69.5411,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.33,"2015-11-25","Nov"
"SYEN115",11030,20151125,3.93,43.8575,-69.6639,2015,2015,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.06,"2015-11-25","Nov"
"THAR114",11030,20151125,7.96,43.4731,-70.3653,2014,2016,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-9.72,"2015-11-25","Nov"
"WHIS314",11030,20151125,4.52,43.71762,-70.1251,2014,2016,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.58,"2015-11-25","Nov"
"AJAG316",11030,20160128,1.16,43.75667,-70.1656,2016,2017,"Alaria Kelp (Alaria esculenta);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg",-6.54,"2016-01-28","Jan"
"AJAG416",11030,20160128,1.12,43.7575,-70.1694,2016,2017,"Alaria Kelp (Alaria esculenta);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg",-6.67,"2016-01-28","Jan"
"AND04",11030,20160128,0.01,44.02529,-69.5402,2004,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.44,"2016-01-28","Jan"
"ANDR214",11030,20160128,3.57,43.86722,-69.5673,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-6.88,"2016-01-28","Jan"
"ANDR316",11030,20160128,3.21,43.87028,-69.56659,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.17,"2016-01-28","Jan"
"ASTG116",11030,20160128,0.31,43.826276,-70.011469,2016,2017,"Alaria Kelp (Alaria esculenta);American/Eastern Oyster (Crassostrea virginica);Dulse (P. palmata);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg",-4.54,"2016-01-28","Jan"
"BEE108",11030,20160128,2.95,43.74822,-70.0413,2008,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.78,"2016-01-28","Jan"
"BEE208",11030,20160128,2.34,43.74781,-70.0341,2008,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.58,"2016-01-28","Jan"
"BEE309",11030,20160128,2.34,43.74773,-70.0343,2009,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.3,"2016-01-28","Jan"
"BEE409",11030,20160128,2.34,43.74763,-70.0344,2009,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.29,"2016-01-28","Jan"
"BMCK115",11030,20160128,0.93,43.75876,-70.191,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.67,"2016-01-28","Jan"
"BMRC215",11030,20160128,0.32,43.82835,-70.0157,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.54,"2016-01-28","Jan"
"BOL110",11030,20160128,2.68,43.84095,-69.7332,2010,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.37,"2016-01-28","Jan"
"BOL312",11030,20160128,2.88,43.82917,-69.7425,2012,2017,"American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish",-0.59,"2016-01-28","Jan"
"BOL412",11030,20160128,3.1,43.83833,-69.7383,2012,2017,"American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish",-1.08,"2016-01-28","Jan"
"BPAR116",11030,20160128,-0.86,44.04694,-69.5173,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.1,"2016-01-28","Jan"
"BPAR216",11030,20160128,-0.77,44.04728,-69.5168,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",NA,"2016-01-28","Jan"
"BUTT114",11030,20160128,1.93,43.78056,-70.1106,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish",-1.37,"2016-01-28","Jan"
"BUTT314",11030,20160128,1.33,43.77944,-70.1067,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish",-1.45,"2016-01-28","Jan"
"BUTT414",11030,20160128,1.85,43.7775,-70.1008,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish",-4.83,"2016-01-28","Jan"
"CGRE116",11030,20160128,-1.58,43.85263,-70.008,2016,2017,"Bay Scallop (Aequipecten irradians);Blue Mussels (Mytilus edulis);Hard Clam/Quahog (Mercenaria mercenaria);Soft-shelled Clam (Mya arenaria)","ShellFish",-0.37,"2016-01-28","Jan"
"CGRE216",11030,20160128,-1.58,43.85266,-70.008,2016,2017,"Bay Scallop (Aequipecten irradians);Blue Mussels (Mytilus edulis);Hard Clam/Quahog (Mercenaria mercenaria);Soft-shelled Clam (Mya arenaria)","ShellFish",-0.37,"2016-01-28","Jan"
"CGRE316",11030,20160128,-1.58,43.85269,-70.0079,2016,2017,"Bay Scallop (Aequipecten irradians);Blue Mussels (Mytilus edulis);Hard Clam/Quahog (Mercenaria mercenaria);Soft-shelled Clam (Mya arenaria)","ShellFish",-0.36,"2016-01-28","Jan"
"CNIV116",11030,20160128,-0.34,43.83032,-70.02494722,2016,2017,"American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish",-3.37,"2016-01-28","Jan"
"CNIV216",11030,20160128,-0.34,43.83039,-70.025025,2016,2017,"American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish",-3.75,"2016-01-28","Jan"
"CNIV316",11030,20160128,-0.34,43.83054,-70.02486472,2016,2017,"American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish",-3.53,"2016-01-28","Jan"
"CNIV416",11030,20160128,-0.37,43.83061,-70.0249444,2016,2017,"American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish",-3.77,"2016-01-28","Jan"
"CYEN112",11030,20160128,3.15,43.85747,-69.6642,2012,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.31,"2016-01-28","Jan"
"DDEV116",11030,20160128,-0.07,43.82768,-70.0079,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.91,"2016-01-28","Jan"
"DDEV216",11030,20160128,-0.02,43.82777,-70.0079,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.46,"2016-01-28","Jan"
"DDEV316",11030,20160128,-0.39,43.83035,-70.003,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.61,"2016-01-28","Jan"
"DDEV416",11030,20160128,-0.35,43.83024,-70.0032,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.57,"2016-01-28","Jan"
"DNIV116",11030,20160128,-0.79,43.82693,-70.0254,2016,2017,"American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish",-1.34,"2016-01-28","Jan"
"DNIV216",11030,20160128,-0.22,43.827272,-70.026261,2016,2017,"American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish",-2.82,"2016-01-28","Jan"
"DNIV316",11030,20160128,-0.22,43.82722,-70.0264,2016,2017,"American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish",-2.95,"2016-01-28","Jan"
"DNIV416",11030,20160128,-0.07,43.82734,-70.02651667,2016,2017,"American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish",-3.38,"2016-01-28","Jan"
"ELOV116",11030,20160128,1.83,43.68948,-70.1687,2016,2017,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-3.57,"2016-01-28","Jan"
"FAUX114",11030,20160128,-0.76,44.0457,-69.5188,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.1,"2016-01-28","Jan"
"FAUX214",11030,20160128,-0.76,44.04572,-69.5188,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.1,"2016-01-28","Jan"
"GELA115",11030,20160128,0.28,43.8261,-70.0109,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.08,"2016-01-28","Jan"
"GLAD215",11030,20160128,0.61,43.98527,-69.5579,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.54,"2016-01-28","Jan"
"GLAD315",11030,20160128,0.61,43.98517,-69.5579,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.74,"2016-01-28","Jan"
"GOT414",11030,20160128,3.99,43.35972,-70.4352,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.48,"2016-01-28","Jan"
"GRE105",11030,20160128,2.24,43.73217,-70.1663,2005,2017,"American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish",-6.03,"2016-01-28","Jan"
"GRE310",11030,20160128,1.65,43.73489,-70.165,2010,2017,"American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish",-0.82,"2016-01-28","Jan"
"GRI107",11030,20160128,0.43,43.98421,-69.5632,2007,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.77,"2016-01-28","Jan"
"GSTE116",11030,20160128,-0.41,44.00191,-69.5386,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.93,"2016-01-28","Jan"
"GSTE216",11030,20160128,-0.41,44.00137,-69.5387,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.03,"2016-01-28","Jan"
"GSTE316",11030,20160128,-0.42,44.00108,-69.5387,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3,"2016-01-28","Jan"
"GSTE416",11030,20160128,-0.5,44.0007,-69.5389,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.02,"2016-01-28","Jan"
"HAMI115",11030,20160128,-0.23,43.87698,-69.8963,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.68,"2016-01-28","Jan"
"HIG112",11030,20160128,4.05,43.84832,-69.6321,2012,2017,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-3.71,"2016-01-28","Jan"
"HIG212",11030,20160128,3.97,43.85793,-69.6023,2012,2017,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-3.55,"2016-01-28","Jan"
"HOR509",11030,20160128,-0.31,43.82147,-70.1052,2009,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.15,"2016-01-28","Jan"
"HUNT115",11030,20160128,0.88,43.81766,-69.9105,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.47,"2016-01-28","Jan"
"HUNT215",11030,20160128,1.66,43.81619,-69.9079,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.18,"2016-01-28","Jan"
"JAM309",11030,20160128,-0.25,43.94739,-69.7111,2009,2017,"Hard Clam/Quahog (Mercenaria mercenaria);Soft-shelled Clam (Mya arenaria)","ShellFish",NA,"2016-01-28","Jan"
"JHER116",11030,20160128,2.98,43.7301,-69.8463,2016,2017,"American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish",-1.06,"2016-01-28","Jan"
"JOHN715",11030,20160128,0.15,43.813,-70.0144,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.77,"2016-01-28","Jan"
"JPOW116",11030,20160128,2.06,43.77065,-69.996,2016,2017,"Hard Clam/Quahog (Mercenaria mercenaria);Soft-shelled Clam (Mya arenaria)","ShellFish",-2.4,"2016-01-28","Jan"
"JPUT116",11030,20160128,2.54,43.72167,-70.1122,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.82,"2016-01-28","Jan"
"JPUT216",11030,20160128,2.73,43.717958,-70.12995,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-4.91,"2016-01-28","Jan"
"JSMI116",11030,20160128,4.45,43.83917,-69.6758,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-7.65,"2016-01-28","Jan"
"KRAM113",11030,20160128,0.48,43.86667,-69.8744,2013,2017,"American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg",-2.06,"2016-01-28","Jan"
"KRAM213",11030,20160128,0.77,43.86501,-69.8741,2013,2017,"American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg",-1.68,"2016-01-28","Jan"
"LEW109",11030,20160128,2.14,43.93271,-69.6517,2009,2017,"American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish",-0.1,"2016-01-28","Jan"
"LMAR116",11030,20160128,0.6,43.86917,-69.8935,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.01,"2016-01-28","Jan"
"LMAR216",11030,20160128,0.56,43.87266,-69.8924,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.25,"2016-01-28","Jan"
"LMAR316",11030,20160128,0.56,43.87266,-69.8923,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.5,"2016-01-28","Jan"
"LMAR416",11030,20160128,0.64,43.86917,-69.8936,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.87,"2016-01-28","Jan"
"LSMI115",11030,20160128,0.17,43.83138,-69.9297,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.88,"2016-01-28","Jan"
"LSMI316",11030,20160128,0.18,43.8315,-69.9297,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.87,"2016-01-28","Jan"
"LSMI416",11030,20160128,0.24,43.83266,-69.9293,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.28,"2016-01-28","Jan"
"LSMI516",11030,20160128,0.24,43.83265,-69.9292,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.52,"2016-01-28","Jan"
"MACK112",11030,20160128,-0.85,43.91031,-69.8698,2012,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.62,"2016-01-28","Jan"
"MDAR116",11030,20160128,2.19,43.731972,-70.156472,2016,2017,"Sea Scallop (Placopecten magellanicus)","ShellFish",-7.52,"2016-01-28","Jan"
"MELA115",11030,20160128,0.4,43.96924,-69.5665,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.13,"2016-01-28","Jan"
"MELA215",11030,20160128,0.52,43.96916,-69.5667,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.18,"2016-01-28","Jan"
"MFIS116",11030,20160128,0.66,43.81224,-69.9915,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-6.26,"2016-01-28","Jan"
"MMCC416",11030,20160128,-1.85,44.006767,-69.164967,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",NA,"2016-01-28","Jan"
"MNEW116",11030,20160128,2.61,43.9299,-69.5757,2016,2017,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-3.15,"2016-01-28","Jan"
"MNEW216",11030,20160128,2.73,43.92953,-69.5768,2016,2017,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-4.98,"2016-01-28","Jan"
"MOZE114",11030,20160128,0.06,44.00675,-69.541,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish",-1.66,"2016-01-28","Jan"
"MOZE214",11030,20160128,0.33,44.00817,-69.5421,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish",-0.92,"2016-01-28","Jan"
"MOZE314",11030,20160128,0.24,44.00817,-69.5398,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish",-1.47,"2016-01-28","Jan"
"MOZE414",11030,20160128,0.15,44.00747,-69.541,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish",-1.18,"2016-01-28","Jan"
"MWIL116",11030,20160128,1,43.80189,-69.94885,2016,2017,"Alaria Kelp (Alaria esculenta);American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis);European Oyster (Ostrea edulis);Hard Clam/Quahog (Mercenaria mercenaria);Sea Scallop (Placopecten magellanicus);Undaria pinnatifida","ShellFish, SeaVeg",-4.8,"2016-01-28","Jan"
"NMAR215",11030,20160128,0.6,43.86916,-69.8933,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.3,"2016-01-28","Jan"
"NMAR415",11030,20160128,0.56,43.87266,-69.8922,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.75,"2016-01-28","Jan"
"NMAR516",11030,20160128,0.6,43.86917,-69.8934,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.11,"2016-01-28","Jan"
"PER209",11030,20160128,2.86,43.5481,-70.3414,2009,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",NA,"2016-01-28","Jan"
"PER516",11030,20160128,3.61,43.56036,-70.2198,2016,2017,"American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish",-2.76,"2016-01-28","Jan"
"PETE112",11030,20160128,-0.47,43.91047,-69.8698,2012,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.62,"2016-01-28","Jan"
"PGRA116",11030,20160128,0.53,43.86429,-69.9029,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.82,"2016-01-28","Jan"
"PGRA216",11030,20160128,0.52,43.86443,-69.9026,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.05,"2016-01-28","Jan"
"PGRA316",11030,20160128,0.52,43.86459,-69.9023,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.87,"2016-01-28","Jan"
"PIER115",11030,20160128,2.46,43.45556,-70.3414,2015,2017,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-4.44,"2016-01-28","Jan"
"PRAN116",11030,20160128,1.87,43.80527,-69.8886,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.34,"2016-01-28","Jan"
"PSMI114",11030,20160128,0.59,43.98242,-69.5645,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg",-3.97,"2016-01-28","Jan"
"PSMI214",11030,20160128,0.74,43.98161,-69.5636,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg",-4.26,"2016-01-28","Jan"
"PSMI314",11030,20160128,0.79,43.98164,-69.5649,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg",-4.31,"2016-01-28","Jan"
"PSMI414",11030,20160128,0.65,44.03269,-69.534,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.55,"2016-01-28","Jan"
"RVAC116",11030,20160128,0.25,43.87619,-69.8913,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.46,"2016-01-28","Jan"
"RVAC216",11030,20160128,0.54,43.87266,-69.8925,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.91,"2016-01-28","Jan"
"RVAC316",11030,20160128,0.25,43.87619,-69.8911,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.98,"2016-01-28","Jan"
"RVAC416",11030,20160128,0.25,43.87619,-69.8912,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.81,"2016-01-28","Jan"
"SBEL116",11030,20160128,4.04,43.84583,-69.6292,2016,2017,"Alaria Kelp (Alaria esculenta);C. crispus;Green Sea Urchin (S. droebachiensis);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg, Urchin",-7.2,"2016-01-28","Jan"
"SCAN116",11030,20160128,1.64,43.81661,-69.908,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.86,"2016-01-28","Jan"
"SEW413",11030,20160128,2.73,43.72715,-69.8495,2013,2017,"American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish",-0.52,"2016-01-28","Jan"
"SEW515",11030,20160128,2.7,43.73721,-69.8461,2015,2017,"American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish",NA,"2016-01-28","Jan"
"SHAW114",11030,20160128,2.69,43.90967,-69.5674,2014,2017,"Blue Mussels (Mytilus edulis)","ShellFish",-13.16,"2016-01-28","Jan"
"SHAW214",11030,20160128,2.69,43.90967,-69.5675,2014,2017,"Blue Mussels (Mytilus edulis);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg",-13.81,"2016-01-28","Jan"
"SIM312",11030,20160128,-0.85,43.91042,-69.8697,2012,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.74,"2016-01-28","Jan"
"SIM412",11030,20160128,-0.85,43.91036,-69.8697,2012,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.74,"2016-01-28","Jan"
"TOLS116",11030,20160128,2.19,43.70418,-70.2089,2016,2017,"Alaria Kelp (Alaria esculenta);Dulse (P. palmata);Fucus;Sugar Kelp (Laminaria saccharina)","SeaVeg",-6.89,"2016-01-28","Jan"
"TOLS216",11030,20160128,2.19,43.70411667,-70.20751667,2016,2017,"Alaria Kelp (Alaria esculenta);Dulse (P. palmata);Fucus;Sugar Kelp (Laminaria saccharina)","SeaVeg",-7.15,"2016-01-28","Jan"
"TOLS316",11030,20160128,2.9,43.70476667,-70.18945,2016,2017,"Alaria Kelp (Alaria esculenta);Dulse (P. palmata);Fucus;Sugar Kelp (Laminaria saccharina)","SeaVeg",-12.24,"2016-01-28","Jan"
"TOLS416",11030,20160128,2.91,43.70468333,-70.18945,2016,2017,"Alaria Kelp (Alaria esculenta);Dulse (P. palmata);Fucus;Sugar Kelp (Laminaria saccharina)","SeaVeg",-12.25,"2016-01-28","Jan"
"WHIS112",11030,20160128,1.15,43.71767,-70.1253,2012,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.77,"2016-01-28","Jan"
"WHIS213",11030,20160128,2.52,43.7193,-70.1281,2013,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.69,"2016-01-28","Jan"
"WHIS416",11030,20160128,2.58,43.71918,-70.1288,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.45,"2016-01-28","Jan"
"YENT111",11030,20160128,3.12,43.85713,-69.6642,2011,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.08,"2016-01-28","Jan"
"YENT214",11030,20160128,4.29,43.86272,-69.672,2014,2017,"Blue Mussels (Mytilus edulis)","ShellFish",-4.81,"2016-01-28","Jan"
