"ID","SITE_ID","LATITUDE","LONGITUDE","Month","species","equipment","SST_Mean","SST_StdDev","BATHY"
1273,"STEV409",44.02598,-69.6144,"May","ShellFish","ADPI bags and soft bags (85)",15.901,NA,-0.1
1274,"STEV409",44.02598,-69.6144,"Nov","ShellFish","ADPI bags and soft bags (85)",6.4685,5.8923208076275,-0.1
1275,"STEV409",44.02598,-69.6144,"Oct","ShellFish","ADPI bags and soft bags (85)",16.019,2.66538046064722,-0.1
1276,"STEV409",44.02598,-69.6144,"Sep","ShellFish","ADPI bags and soft bags (85)",19.768,7.62968216900285,-0.1
1277,"STOL114",43.8321,-69.7362,"Apr","ShellFish","Shellfish Bags",11.2373333333333,2.9434378426142,-0.7725
1278,"STOL114",43.8321,-69.7362,"Aug","ShellFish","Shellfish Bags",20.688,NA,-0.7725
1279,"STOL114",43.8321,-69.7362,"Jan","ShellFish","Shellfish Bags",2.517,NA,-0.7725
1280,"STOL114",43.8321,-69.7362,"Jul","ShellFish","Shellfish Bags",20.3075,1.06278149212338,-0.7725
1281,"STOL114",43.8321,-69.7362,"Jun","ShellFish","Shellfish Bags",17.213,NA,-0.7725
1282,"STOL114",43.8321,-69.7362,"Mar","ShellFish","Shellfish Bags",0.106,NA,-0.7725
1283,"STOL114",43.8321,-69.7362,"May","ShellFish","Shellfish Bags",13.486,NA,-0.7725
1284,"STOL114",43.8321,-69.7362,"Nov","ShellFish","Shellfish Bags",7.25,4.6202357082729,-0.7725
1285,"STOL114",43.8321,-69.7362,"Oct","ShellFish","Shellfish Bags",13.817,NA,-0.7725
1286,"STOL114",43.8321,-69.7362,"Sep","ShellFish","Shellfish Bags",18.1035,6.25577369315739,-0.7725
1287,"STOL216",43.83173,-69.737,"Apr","ShellFish","Shellfish tray racks and overwintering cages; Softbags,semi rigid bags,and/or floating trays",7.562,NA,-1.1499
1288,"STOL216",43.83173,-69.737,"Aug","ShellFish","Shellfish tray racks and overwintering cages; Softbags,semi rigid bags,and/or floating trays",19.573,NA,-1.1499
1289,"STOL216",43.83173,-69.737,"Jan","ShellFish","Shellfish tray racks and overwintering cages; Softbags,semi rigid bags,and/or floating trays",3.009,NA,-1.1499
1290,"STOL216",43.83173,-69.737,"Jul","ShellFish","Shellfish tray racks and overwintering cages; Softbags,semi rigid bags,and/or floating trays",19.5775,1.34986684528512,-1.1499
1291,"STOL216",43.83173,-69.737,"Jun","ShellFish","Shellfish tray racks and overwintering cages; Softbags,semi rigid bags,and/or floating trays",16.72,NA,-1.1499
1292,"SWEN114",44.02576,-69.5411,"Apr","ShellFish","Soft Mesh Bags",11.874,2.46400060876616,-0.3253
1293,"SWEN114",44.02576,-69.5411,"Aug","ShellFish","Soft Mesh Bags",24.0165,0.730441304965704,-0.3253
1294,"SWEN114",44.02576,-69.5411,"Jan","ShellFish","Soft Mesh Bags",0.026,NA,-0.3253
1295,"SWEN114",44.02576,-69.5411,"Jul","ShellFish","Soft Mesh Bags",23.653,NA,-0.3253
1296,"SWEN114",44.02576,-69.5411,"Jun","ShellFish","Soft Mesh Bags",19.283,NA,-0.3253
1297,"SWEN114",44.02576,-69.5411,"Mar","ShellFish","Soft Mesh Bags",0.43,NA,-0.3253
1298,"SWEN114",44.02576,-69.5411,"May","ShellFish","Soft Mesh Bags",15.571,NA,-0.3253
1299,"SWEN114",44.02576,-69.5411,"Nov","ShellFish","Soft Mesh Bags",6.2715,5.41573083710777,-0.3253
1300,"SWEN114",44.02576,-69.5411,"Oct","ShellFish","Soft Mesh Bags",15.357,NA,-0.3253
1301,"SWEN114",44.02576,-69.5411,"Sep","ShellFish","Soft Mesh Bags",20.6865,5.27148105374571,-0.3253
1302,"SWEN214",44.02577,-69.5411,"Apr","ShellFish","Soft Mesh Bags",11.874,2.46400060876616,-0.3253
1303,"SWEN214",44.02577,-69.5411,"Aug","ShellFish","Soft Mesh Bags",24.0165,0.730441304965704,-0.3253
1304,"SWEN214",44.02577,-69.5411,"Jan","ShellFish","Soft Mesh Bags",0.026,NA,-0.3253
1305,"SWEN214",44.02577,-69.5411,"Jul","ShellFish","Soft Mesh Bags",23.653,NA,-0.3253
1306,"SWEN214",44.02577,-69.5411,"Jun","ShellFish","Soft Mesh Bags",19.283,NA,-0.3253
1307,"SWEN214",44.02577,-69.5411,"Mar","ShellFish","Soft Mesh Bags",0.43,NA,-0.3253
1308,"SWEN214",44.02577,-69.5411,"May","ShellFish","Soft Mesh Bags",15.571,NA,-0.3253
1309,"SWEN214",44.02577,-69.5411,"Nov","ShellFish","Soft Mesh Bags",6.2715,5.41573083710777,-0.3253
1310,"SWEN214",44.02577,-69.5411,"Oct","ShellFish","Soft Mesh Bags",15.357,NA,-0.3253
1311,"SWEN214",44.02577,-69.5411,"Sep","ShellFish","Soft Mesh Bags",20.6865,5.27148105374571,-0.3253
1312,"SYEN115",43.8575,-69.6639,"Nov","ShellFish","Shellfish Tray Racks, Soft Mesh Bags, and Moorings",7.2565,4.70013877454698,-2.0637
1313,"TATH214",44.35695,-68.3074,"Jan","ShellFish","Upweller",2.876,NA,-5.6734
1314,"TATH214",44.35695,-68.3074,"Oct","ShellFish","Upweller",12.001,NA,-5.6734
1315,"THAR114",43.4731,-70.3653,"Apr","SeaVeg","Marine algae gear",8.897,1.79322279708908,-9.7214
1316,"THAR114",43.4731,-70.3653,"Aug","SeaVeg","Marine algae gear",20.437,NA,-9.7214
1317,"THAR114",43.4731,-70.3653,"Jan","SeaVeg","Marine algae gear",2.395,NA,-9.7214
1318,"THAR114",43.4731,-70.3653,"Jul","SeaVeg","Marine algae gear",19.323,NA,-9.7214
1319,"THAR114",43.4731,-70.3653,"Mar","SeaVeg","Marine algae gear",1.896,NA,-9.7214
1320,"THAR114",43.4731,-70.3653,"May","SeaVeg","Marine algae gear",11.766,NA,-9.7214
1321,"THAR114",43.4731,-70.3653,"Nov","SeaVeg","Marine algae gear",9.566,2.27405540829594,-9.7214
1322,"THAR114",43.4731,-70.3653,"Oct","SeaVeg","Marine algae gear",14.501,NA,-9.7214
1323,"THAR114",43.4731,-70.3653,"Sep","SeaVeg","Marine algae gear",17.5935,2.77963675684432,-9.7214
1324,"TJAG116",43.77806,-70.0981,"Apr","SeaVeg","marine algae gear",5.864,NA,-6.1786
1325,"TJAG116",43.77806,-70.0981,"Aug","SeaVeg","marine algae gear",19.231,NA,-6.1786
1326,"TJAG116",43.77806,-70.0981,"Jan","SeaVeg","marine algae gear",1.656,NA,-6.1786
1327,"TJAG116",43.77806,-70.0981,"Jul","SeaVeg","marine algae gear",19.553,2.37870721191155,-6.1786
1328,"TJAG216",43.77889,-70.0975,"Apr","SeaVeg","marine algae gear",5.923,NA,-6.1486
1329,"TJAG216",43.77889,-70.0975,"Aug","SeaVeg","marine algae gear",19.484,NA,-6.1486
1330,"TJAG216",43.77889,-70.0975,"Jan","SeaVeg","marine algae gear",1.693,NA,-6.1486
1331,"TJAG216",43.77889,-70.0975,"Jul","SeaVeg","marine algae gear",19.7815,2.57457579030022,-6.1486
1332,"TJAG316",43.78083,-70.0944,"Apr","SeaVeg","marine algae gear",6.145,NA,-5.5216
1333,"TJAG316",43.78083,-70.0944,"Aug","SeaVeg","marine algae gear",20.029,NA,-5.5216
1334,"TJAG316",43.78083,-70.0944,"Jan","SeaVeg","marine algae gear",1.673,NA,-5.5216
1335,"TJAG316",43.78083,-70.0944,"Jul","SeaVeg","marine algae gear",20.1495,2.52649252917953,-5.5216
1336,"TJAG416",43.78139,-70.0933,"Apr","SeaVeg","marine algae gear",5.985,NA,-6.4235
1337,"TJAG416",43.78139,-70.0933,"Aug","SeaVeg","marine algae gear",19.599,NA,-6.4235
1338,"TJAG416",43.78139,-70.0933,"Jan","SeaVeg","marine algae gear",1.451,NA,-6.4235
1339,"TJAG416",43.78139,-70.0933,"Jul","SeaVeg","marine algae gear",19.9625,2.59296056661107,-6.4235
1340,"TOLS116",43.70418,-70.2089,"Apr","SeaVeg","marine algae gear",5.867,NA,-6.8935
1341,"TOLS116",43.70418,-70.2089,"Aug","SeaVeg","marine algae gear",18.891,NA,-6.8935
1342,"TOLS116",43.70418,-70.2089,"Jan","SeaVeg","marine algae gear",2.189,NA,-6.8935
1343,"TOLS116",43.70418,-70.2089,"Jul","SeaVeg","marine algae gear",19.647,1.7974654377762,-6.8935
1344,"TOLS216",43.70411667,-70.20751667,"Apr","SeaVeg","marine algae gear",5.818,NA,-7.1543
1345,"TOLS216",43.70411667,-70.20751667,"Aug","SeaVeg","marine algae gear",18.993,NA,-7.1543
1346,"TOLS216",43.70411667,-70.20751667,"Jan","SeaVeg","marine algae gear",2.189,NA,-7.1543
1347,"TOLS216",43.70411667,-70.20751667,"Jul","SeaVeg","marine algae gear",19.753,1.84696291245926,-7.1543
1348,"TOLS316",43.70476667,-70.18945,"Apr","SeaVeg","marine algae gear",5.481,NA,-12.2402
1349,"TOLS316",43.70476667,-70.18945,"Aug","SeaVeg","marine algae gear",19.194,NA,-12.2402
1350,"TOLS316",43.70476667,-70.18945,"Jan","SeaVeg","marine algae gear",2.898,NA,-12.2402
1351,"TOLS316",43.70476667,-70.18945,"Jul","SeaVeg","marine algae gear",15.968,NA,-12.2402
1352,"TOLS416",43.70468333,-70.18945,"Apr","SeaVeg","marine algae gear",5.48,NA,-12.2535
1353,"TOLS416",43.70468333,-70.18945,"Aug","SeaVeg","marine algae gear",19.194,NA,-12.2535
1354,"TOLS416",43.70468333,-70.18945,"Jan","SeaVeg","marine algae gear",2.908,NA,-12.2535
1355,"TOLS416",43.70468333,-70.18945,"Jul","SeaVeg","marine algae gear",16.115,NA,-12.2535
1356,"WHET114",43.71561,-70.1461,"Apr","ShellFish","Tray racks and soft mesh bags",12.762,NA,-0.2753
1357,"WHET114",43.71561,-70.1461,"Mar","ShellFish","Tray racks and soft mesh bags",1.42,NA,-0.2753
1358,"WHET114",43.71561,-70.1461,"May","ShellFish","Tray racks and soft mesh bags",13.055,NA,-0.2753
1359,"WHET114",43.71561,-70.1461,"Sep","ShellFish","Tray racks and soft mesh bags",15.338,NA,-0.2753
1360,"WHIS112",43.71767,-70.1253,"Apr","ShellFish","Oyster cages (6)",16.299,0.37900923471599,-0.7676
1361,"WHIS112",43.71767,-70.1253,"Jan","ShellFish","Oyster cages (6)",1.148,NA,-0.7676
1362,"WHIS112",43.71767,-70.1253,"Mar","ShellFish","Oyster cages (6)",1.122,NA,-0.7676
1363,"WHIS112",43.71767,-70.1253,"Nov","ShellFish","Oyster cages (6)",7.9595,3.84312535574889,-0.7676
1364,"WHIS112",43.71767,-70.1253,"Oct","ShellFish","Oyster cages (6)",15.9893333333333,1.36549051015865,-0.7676
1365,"WHIS112",43.71767,-70.1253,"Sep","ShellFish","Oyster cages (6)",19.297,6.58882098709625,-0.7676
1366,"WHIS213",43.7193,-70.1281,"Apr","ShellFish","Oyster cages and bags",12.7485,0.62861792847484,-1.6868
1367,"WHIS213",43.7193,-70.1281,"Aug","ShellFish","Oyster cages and bags",20.1355,0.412243253431756,-1.6868
1368,"WHIS213",43.7193,-70.1281,"Jan","ShellFish","Oyster cages and bags",2.524,NA,-1.6868
1369,"WHIS213",43.7193,-70.1281,"Jul","ShellFish","Oyster cages and bags",21.9603333333333,2.28185326726618,-1.6868
1370,"WHIS213",43.7193,-70.1281,"Mar","ShellFish","Oyster cages and bags",1.862,NA,-1.6868
1371,"WHIS213",43.7193,-70.1281,"May","ShellFish","Oyster cages and bags",13.478,NA,-1.6868
1372,"WHIS213",43.7193,-70.1281,"Nov","ShellFish","Oyster cages and bags",9.111,2.88923830792823,-1.6868
1373,"WHIS213",43.7193,-70.1281,"Oct","ShellFish","Oyster cages and bags",15.547,1.29084739609297,-1.6868
1374,"WHIS213",43.7193,-70.1281,"Sep","ShellFish","Oyster cages and bags",18.6435,4.73549411360631,-1.6868
1375,"WHIS314",43.71762,-70.1251,"Mar","ShellFish","Tray racks and soft mesh bags",1.1,NA,-0.5794
1376,"WHIS314",43.71762,-70.1251,"May","ShellFish","Tray racks and soft mesh bags",15.722,NA,-0.5794
1377,"WHIS314",43.71762,-70.1251,"Nov","ShellFish","Tray racks and soft mesh bags",7.557,4.29779501605184,-0.5794
1378,"WHIS314",43.71762,-70.1251,"Oct","ShellFish","Tray racks and soft mesh bags",15.242,NA,-0.5794
1379,"WHIS314",43.71762,-70.1251,"Sep","ShellFish","Tray racks and soft mesh bags",14.681,NA,-0.5794
1380,"WHIS416",43.71918,-70.1288,"Aug","ShellFish","shellfish tray racks and over wintering cages",21.05,NA,-2.4518
1381,"WHIS416",43.71918,-70.1288,"Jan","ShellFish","shellfish tray racks and over wintering cages",2.585,NA,-2.4518
1382,"WHIS416",43.71918,-70.1288,"Jul","ShellFish","shellfish tray racks and over wintering cages",19.943,NA,-2.4518
1383,"YENT111",43.85713,-69.6642,"Apr","ShellFish","Floating trays",16.0195,0.901561146012848,-2.0833
1384,"YENT111",43.85713,-69.6642,"Aug","ShellFish","Floating trays",20.132,NA,-2.0833
1385,"YENT111",43.85713,-69.6642,"Jan","ShellFish","Floating trays",3.116,NA,-2.0833
1386,"YENT111",43.85713,-69.6642,"Jul","ShellFish","Floating trays",24.676,1.9657568516986,-2.0833
1387,"YENT111",43.85713,-69.6642,"Mar","ShellFish","Floating trays",1.207,NA,-2.0833
1388,"YENT111",43.85713,-69.6642,"May","ShellFish","Floating trays",12.921,NA,-2.0833
1389,"YENT111",43.85713,-69.6642,"Nov","ShellFish","Floating trays",7.6495,3.97464721704958,-2.0833
1390,"YENT111",43.85713,-69.6642,"Oct","ShellFish","Floating trays",15.5506666666667,1.99181684231591,-2.0833
1391,"YENT111",43.85713,-69.6642,"Sep","ShellFish","Floating trays",18.2435,6.00545789261735,-2.0833
1392,"YENT214",43.86272,-69.672,"Apr","ShellFish","Longlines and dropper lines",7.9,1.11360271192198,-4.8051
1393,"YENT214",43.86272,-69.672,"Aug","ShellFish","Longlines and dropper lines",17.759,0.0169705627484778,-4.8051
1394,"YENT214",43.86272,-69.672,"Jan","ShellFish","Longlines and dropper lines",4.288,NA,-4.8051
1395,"YENT214",43.86272,-69.672,"Jul","ShellFish","Longlines and dropper lines",17.7975,2.42042651200155,-4.8051
1396,"YENT214",43.86272,-69.672,"Mar","ShellFish","Longlines and dropper lines",1.216,NA,-4.8051
1397,"YENT214",43.86272,-69.672,"May","ShellFish","Longlines and dropper lines",10.807,NA,-4.8051
1398,"YENT214",43.86272,-69.672,"Nov","ShellFish","Longlines and dropper lines",8.4125,2.81357788234127,-4.8051
1399,"YENT214",43.86272,-69.672,"Oct","ShellFish","Longlines and dropper lines",13.428,NA,-4.8051
1400,"YENT214",43.86272,-69.672,"Sep","ShellFish","Longlines and dropper lines",15.326,3.60907301117614,-4.8051
1401,"YOU112",44.35583,-68.5671,"Dec","ShellFish","Upweller (one upweller 20' x 32' on two LPA license sites, YOU112 and YOU212)",3.819,NA,NA
1402,"YOU112",44.35583,-68.5671,"Jan","ShellFish","Upweller (one upweller 20' x 32' on two LPA license sites, YOU112 and YOU212)",2.876,NA,NA
1403,"YOU112",44.35583,-68.5671,"May","ShellFish","Upweller (one upweller 20' x 32' on two LPA license sites, YOU112 and YOU212)",17.277,NA,NA
1404,"YOU212",44.35583,-68.5671,"Dec","ShellFish","Upweller (one upweller 20' x 32' on two LPA license sites, YOU112 and YOU212)",3.819,NA,NA
1405,"YOU212",44.35583,-68.5671,"Jan","ShellFish","Upweller (one upweller 20' x 32' on two LPA license sites, YOU112 and YOU212)",2.876,NA,NA
1406,"YOU212",44.35583,-68.5671,"May","ShellFish","Upweller (one upweller 20' x 32' on two LPA license sites, YOU112 and YOU212)",17.277,NA,NA
1407,"YOU315",44.35423,-68.5688,"Aug","ShellFish","Shellfish tray racks and soft mesh bags",21.1,NA,NA
1408,"YOU415",44.35367,-68.5698,"Aug","ShellFish","Shellfish tray racks and soft mesh bags",21.568,NA,-4.6614
